<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
USDRUB;60;20150804;060000;63.2812000
USDRUB;60;20150804;070000;63.2812000
USDRUB;60;20150804;080000;63.2812000
USDRUB;60;20150804;090000;63.1139000
USDRUB;60;20150804;100000;62.5244000
USDRUB;60;20150804;110000;63.2061000
USDRUB;60;20150804;120000;62.6775000
USDRUB;60;20150804;130000;63.0937000
USDRUB;60;20150804;140000;62.9641000
USDRUB;60;20150804;150000;62.9032000
USDRUB;60;20150804;160000;62.7887000
USDRUB;60;20150804;170000;62.7051000
USDRUB;60;20150804;180000;62.6741000
USDRUB;60;20150804;190000;62.5791000
USDRUB;60;20150804;200000;62.9488000
USDRUB;60;20150804;210000;63.0080000
USDRUB;60;20150804;220000;62.8627000
USDRUB;60;20150804;230000;62.7091000
USDRUB;60;20150805;000000;62.9123000
USDRUB;60;20150805;010000;63.0395000
USDRUB;60;20150805;020000;63.1323000
USDRUB;60;20150805;030000;62.4044000
USDRUB;60;20150805;040000;62.3966000
USDRUB;60;20150805;050000;61.4045000
USDRUB;60;20150805;060000;61.6264000
USDRUB;60;20150805;070000;61.7405000
USDRUB;60;20150805;080000;61.9407000
USDRUB;60;20150805;090000;61.8905000
USDRUB;60;20150805;100000;61.7452000
USDRUB;60;20150805;110000;63.2981000
USDRUB;60;20150805;120000;62.0350000
USDRUB;60;20150805;130000;62.9794000
USDRUB;60;20150805;140000;62.7791000
USDRUB;60;20150805;150000;62.8779000
USDRUB;60;20150805;160000;62.9715000
USDRUB;60;20150805;170000;62.8994000
USDRUB;60;20150805;180000;62.9920000
USDRUB;60;20150805;190000;62.7824000
USDRUB;60;20150805;200000;62.6690000
USDRUB;60;20150805;210000;62.9178000
USDRUB;60;20150805;220000;63.2820000
USDRUB;60;20150805;230000;63.6696000
USDRUB;60;20150806;000000;63.5204000
USDRUB;60;20150806;010000;63.5441000
USDRUB;60;20150806;020000;63.3291000
USDRUB;60;20150806;030000;63.2031000
USDRUB;60;20150806;040000;63.4690000
USDRUB;60;20150806;050000;63.0494000
USDRUB;60;20150806;060000;63.0494000
USDRUB;60;20150806;070000;62.9742000
USDRUB;60;20150806;080000;62.9742000
USDRUB;60;20150806;090000;62.9656000
USDRUB;60;20150806;100000;63.2787000
USDRUB;60;20150806;110000;63.1095000
USDRUB;60;20150806;120000;62.8351000
USDRUB;60;20150806;130000;63.2154000
USDRUB;60;20150806;140000;64.0741000
USDRUB;60;20150806;150000;63.9941000
USDRUB;60;20150806;160000;64.1481000
USDRUB;60;20150806;170000;64.2855000
USDRUB;60;20150806;180000;64.1541000
USDRUB;60;20150806;190000;63.9413000
USDRUB;60;20150806;200000;64.0108000
USDRUB;60;20150806;210000;64.0590000
USDRUB;60;20150806;220000;64.5105000
USDRUB;60;20150806;230000;64.2641000
USDRUB;60;20150807;000000;64.2838000
USDRUB;60;20150807;010000;64.0391000
USDRUB;60;20150807;020000;64.0591000
USDRUB;60;20150807;030000;63.7899000
USDRUB;60;20150807;040000;63.7960000
USDRUB;60;20150807;050000;63.7960000
USDRUB;60;20150807;060000;63.7960000
USDRUB;60;20150807;070000;63.7960000
USDRUB;60;20150807;080000;63.5913000
USDRUB;60;20150807;090000;63.5094000
USDRUB;60;20150807;100000;63.7628000
USDRUB;60;20150807;110000;63.8266000
USDRUB;60;20150807;120000;63.4850000
USDRUB;60;20150807;130000;63.8631000
USDRUB;60;20150807;140000;63.8126000
USDRUB;60;20150807;150000;64.3679000
USDRUB;60;20150807;160000;64.1891000
USDRUB;60;20150807;170000;64.0582000
USDRUB;60;20150807;180000;64.1617000
USDRUB;60;20150807;190000;64.3691000
USDRUB;60;20150807;200000;64.5735000
USDRUB;60;20150807;210000;63.9953000
USDRUB;60;20150807;220000;63.9800000
USDRUB;60;20150807;230000;63.9456000
USDRUB;60;20150808;000000;63.5891000
USDRUB;60;20150808;010000;63.8868000
USDRUB;60;20150808;020000;63.9742000
USDRUB;60;20150808;030000;63.6169000
USDRUB;60;20150808;040000;63.9906000
USDRUB;60;20150808;050000;63.9906000
USDRUB;60;20150810;020000;63.9910000
USDRUB;60;20150810;030000;64.0285000
USDRUB;60;20150810;040000;64.0274000
USDRUB;60;20150810;050000;63.9884000
USDRUB;60;20150810;060000;63.6663000
USDRUB;60;20150810;070000;63.9962000
USDRUB;60;20150810;080000;63.8803000
USDRUB;60;20150810;090000;63.9689000
USDRUB;60;20150810;100000;63.7265000
USDRUB;60;20150810;110000;63.0564000
USDRUB;60;20150810;120000;63.6195000
USDRUB;60;20150810;130000;64.3411000
USDRUB;60;20150810;140000;64.4574000
USDRUB;60;20150810;150000;64.5161000
USDRUB;60;20150810;160000;64.3855000
USDRUB;60;20150810;170000;64.3091000
USDRUB;60;20150810;180000;64.2966000
USDRUB;60;20150810;190000;64.1062000
USDRUB;60;20150810;200000;64.0445000
USDRUB;60;20150810;210000;63.3869000
USDRUB;60;20150810;220000;63.1460000
USDRUB;60;20150810;230000;62.9455000
USDRUB;60;20150811;000000;62.9783000
USDRUB;60;20150811;010000;62.8146000
USDRUB;60;20150811;020000;62.8401000
USDRUB;60;20150811;030000;62.8782000
USDRUB;60;20150811;040000;62.8517000
USDRUB;60;20150811;050000;62.6818000
USDRUB;60;20150811;060000;62.6818000
USDRUB;60;20150811;070000;62.6800000
USDRUB;60;20150811;080000;62.6240000
USDRUB;60;20150811;090000;62.6256000
USDRUB;60;20150811;100000;62.6217000
USDRUB;60;20150811;110000;62.7984000
USDRUB;60;20150811;120000;62.9846000
USDRUB;60;20150811;130000;63.3368000
USDRUB;60;20150811;140000;63.2657000
USDRUB;60;20150811;150000;63.2091000
USDRUB;60;20150811;160000;63.6188000
USDRUB;60;20150811;170000;63.5799000
USDRUB;60;20150811;180000;63.9201000
USDRUB;60;20150811;190000;64.0469000
USDRUB;60;20150811;200000;64.3809000
USDRUB;60;20150811;210000;64.4555000
USDRUB;60;20150811;220000;64.3604000
USDRUB;60;20150811;230000;64.2044000
USDRUB;60;20150812;000000;64.2772000
USDRUB;60;20150812;010000;64.1934000
USDRUB;60;20150812;020000;64.0503000
USDRUB;60;20150812;030000;64.0268000
USDRUB;60;20150812;040000;64.1325000
USDRUB;60;20150812;050000;64.1641000
USDRUB;60;20150812;060000;64.2576000
USDRUB;60;20150812;070000;63.2455000
USDRUB;60;20150812;080000;62.5056000
USDRUB;60;20150812;090000;62.9254000
USDRUB;60;20150812;100000;62.8176000
USDRUB;60;20150812;110000;64.2069000
USDRUB;60;20150812;120000;63.5743000
USDRUB;60;20150812;130000;64.4250000
USDRUB;60;20150812;140000;64.9356000
USDRUB;60;20150812;150000;64.7929000
USDRUB;60;20150812;160000;64.6191000
USDRUB;60;20150812;170000;64.6180000
USDRUB;60;20150812;180000;64.7266000
USDRUB;60;20150812;190000;64.5641000
USDRUB;60;20150812;200000;64.5242000
USDRUB;60;20150812;210000;64.2615000
USDRUB;60;20150812;220000;64.2304000
USDRUB;60;20150812;230000;64.2175000
USDRUB;60;20150813;000000;64.2091000
USDRUB;60;20150813;010000;64.0994000
USDRUB;60;20150813;020000;64.1300000
USDRUB;60;20150813;030000;63.8469000
USDRUB;60;20150813;040000;63.8469000
USDRUB;60;20150813;050000;63.8469000
USDRUB;60;20150813;060000;63.8469000
USDRUB;60;20150813;070000;64.1430000
USDRUB;60;20150813;080000;64.4808000
USDRUB;60;20150813;090000;63.1043000
USDRUB;60;20150813;100000;63.7947000
USDRUB;60;20150813;110000;62.6077000
USDRUB;60;20150813;120000;63.7283000
USDRUB;60;20150813;130000;63.7277000
USDRUB;60;20150813;140000;64.0652000
USDRUB;60;20150813;150000;64.2041000
USDRUB;60;20150813;160000;64.1960000
USDRUB;60;20150813;170000;64.1006000
USDRUB;60;20150813;180000;64.3222000
USDRUB;60;20150813;190000;64.8180000
USDRUB;60;20150813;200000;64.8961000
USDRUB;60;20150813;210000;64.8848000
USDRUB;60;20150813;220000;64.7191000
USDRUB;60;20150813;230000;64.5915000
USDRUB;60;20150814;000000;64.6769000
USDRUB;60;20150814;010000;64.6091000
USDRUB;60;20150814;020000;64.6041000
USDRUB;60;20150814;030000;64.4923000
USDRUB;60;20150814;040000;64.5315000
USDRUB;60;20150814;050000;64.5610000
USDRUB;60;20150814;060000;64.5610000
USDRUB;60;20150814;070000;64.3133000
USDRUB;60;20150814;080000;64.1982000
USDRUB;60;20150814;090000;64.2875000
USDRUB;60;20150814;100000;64.1982000
USDRUB;60;20150814;110000;64.4411000
USDRUB;60;20150814;120000;64.4065000
USDRUB;60;20150814;130000;64.8214000
USDRUB;60;20150814;140000;64.9685000
USDRUB;60;20150814;150000;64.9176000
USDRUB;60;20150814;160000;64.8840000
USDRUB;60;20150814;170000;64.8479000
USDRUB;60;20150814;180000;64.8799000
USDRUB;60;20150814;190000;64.8230000
USDRUB;60;20150814;200000;64.5250000
USDRUB;60;20150814;210000;64.6723000
USDRUB;60;20150814;220000;64.5491000
USDRUB;60;20150814;230000;64.5771000
USDRUB;60;20150815;000000;64.6108000
USDRUB;60;20150815;010000;64.8291000
USDRUB;60;20150815;020000;64.9491000
USDRUB;60;20150815;030000;63.9434000
USDRUB;60;20150815;040000;64.7814000
USDRUB;60;20150815;050000;64.7814000
USDRUB;60;20150817;020000;65.3493000
USDRUB;60;20150817;030000;65.3193000
USDRUB;60;20150817;040000;64.6730000
USDRUB;60;20150817;050000;64.9577000
USDRUB;60;20150817;060000;65.0142000
USDRUB;60;20150817;070000;65.0088000
USDRUB;60;20150817;080000;65.0220000
USDRUB;60;20150817;090000;64.9713000
USDRUB;60;20150817;100000;64.9714000
USDRUB;60;20150817;110000;64.9309000
USDRUB;60;20150817;120000;64.9541000
USDRUB;60;20150817;130000;65.2316000
USDRUB;60;20150817;140000;65.5758000
USDRUB;60;20150817;150000;65.6241000
USDRUB;60;20150817;160000;65.4806000
USDRUB;60;20150817;170000;65.4641000
USDRUB;60;20150817;180000;65.4341000
USDRUB;60;20150817;190000;65.3566000
USDRUB;60;20150817;200000;65.3561000
USDRUB;60;20150817;210000;65.2419000
USDRUB;60;20150817;220000;65.2191000
USDRUB;60;20150817;230000;65.4291000
USDRUB;60;20150818;000000;65.1073000
USDRUB;60;20150818;010000;65.3141000
USDRUB;60;20150818;020000;65.3391000
USDRUB;60;20150818;030000;65.1406000
USDRUB;60;20150818;040000;65.4321000
USDRUB;60;20150818;050000;65.4321000
USDRUB;60;20150818;060000;65.4321000
USDRUB;60;20150818;070000;65.4321000
USDRUB;60;20150818;080000;65.0370000
USDRUB;60;20150818;090000;65.0362000
USDRUB;60;20150818;100000;64.4520000
USDRUB;60;20150818;110000;64.3149000
USDRUB;60;20150818;120000;65.1356000
USDRUB;60;20150818;130000;65.7334000
USDRUB;60;20150818;140000;65.7904000
USDRUB;60;20150818;150000;65.8383000
USDRUB;60;20150818;160000;65.6093000
USDRUB;60;20150818;170000;65.6891000
USDRUB;60;20150818;180000;65.7295000
USDRUB;60;20150818;190000;65.5746000
USDRUB;60;20150818;200000;65.7220000
USDRUB;60;20150818;210000;65.7791000
USDRUB;60;20150818;220000;65.8184000
USDRUB;60;20150818;230000;65.7403000
USDRUB;60;20150819;000000;65.7791000
USDRUB;60;20150819;010000;65.7391000
USDRUB;60;20150819;020000;65.8028000
USDRUB;60;20150819;030000;65.6348000
USDRUB;60;20150819;040000;65.6576000
USDRUB;60;20150819;050000;65.6485000
USDRUB;60;20150819;060000;65.6454000
USDRUB;60;20150819;070000;65.6653000
USDRUB;60;20150819;080000;65.5571000
USDRUB;60;20150819;090000;64.8653000
USDRUB;60;20150819;100000;65.2445000
USDRUB;60;20150819;110000;65.3305000
USDRUB;60;20150819;120000;65.5473000
USDRUB;60;20150819;130000;65.9121000
USDRUB;60;20150819;140000;65.5704000
USDRUB;60;20150819;150000;65.6271000
USDRUB;60;20150819;160000;65.6056000
USDRUB;60;20150819;170000;65.6291000
USDRUB;60;20150819;180000;65.6397000
USDRUB;60;20150819;190000;65.7141000
USDRUB;60;20150819;200000;65.7143000
USDRUB;60;20150819;210000;66.0393000
USDRUB;60;20150819;220000;66.3341000
USDRUB;60;20150819;230000;66.4391000
USDRUB;60;20150820;000000;66.3301000
USDRUB;60;20150820;010000;66.4091000
USDRUB;60;20150820;020000;66.5768000
USDRUB;60;20150820;030000;66.4809000
USDRUB;60;20150820;040000;66.1168000
USDRUB;60;20150820;050000;66.2899000
USDRUB;60;20150820;060000;66.2899000
USDRUB;60;20150820;070000;66.2827000
USDRUB;60;20150820;080000;66.2827000
USDRUB;60;20150820;090000;66.2652000
USDRUB;60;20150820;100000;66.4975000
USDRUB;60;20150820;110000;66.3326000
USDRUB;60;20150820;120000;66.4739000
USDRUB;60;20150820;130000;66.9690000
USDRUB;60;20150820;140000;67.0091000
USDRUB;60;20150820;150000;67.2083000
USDRUB;60;20150820;160000;67.4089000
USDRUB;60;20150820;170000;67.4800000
USDRUB;60;20150820;180000;67.3965000
USDRUB;60;20150820;190000;67.1441000
USDRUB;60;20150820;200000;67.1377000
USDRUB;60;20150820;210000;67.1716000
USDRUB;60;20150820;220000;67.0468000
USDRUB;60;20150820;230000;67.1291000
USDRUB;60;20150821;000000;67.0814000
USDRUB;60;20150821;010000;67.2941000
USDRUB;60;20150821;020000;67.5191000
USDRUB;60;20150821;030000;67.1164000
USDRUB;60;20150821;040000;67.6374000
USDRUB;60;20150821;050000;67.9291000
USDRUB;60;20150821;060000;68.0245000
USDRUB;60;20150821;070000;66.6206000
USDRUB;60;20150821;080000;66.9112000
USDRUB;60;20150821;090000;67.7995000
USDRUB;60;20150821;100000;66.8608000
USDRUB;60;20150821;110000;67.3771000
USDRUB;60;20150821;120000;67.5219000
USDRUB;60;20150821;130000;67.9985000
USDRUB;60;20150821;140000;68.2620000
USDRUB;60;20150821;150000;68.1391000
USDRUB;60;20150821;160000;68.1442000
USDRUB;60;20150821;170000;68.1376000
USDRUB;60;20150821;180000;68.2746000
USDRUB;60;20150821;190000;68.4741000
USDRUB;60;20150821;200000;68.3191000
USDRUB;60;20150821;210000;68.5216000
USDRUB;60;20150821;220000;68.7778000
USDRUB;60;20150821;230000;68.7452000
USDRUB;60;20150822;000000;68.9891000
USDRUB;60;20150822;010000;68.9641000
USDRUB;60;20150822;020000;69.2097000
USDRUB;60;20150822;030000;68.0658000
USDRUB;60;20150822;040000;68.9287000
USDRUB;60;20150822;050000;68.9287000
USDRUB;60;20150824;020000;68.7620000
USDRUB;60;20150824;030000;68.8191000
USDRUB;60;20150824;040000;69.0110000
USDRUB;60;20150824;050000;68.9049000
USDRUB;60;20150824;060000;69.1811000
USDRUB;60;20150824;070000;69.1908000
USDRUB;60;20150824;080000;69.3700000
USDRUB;60;20150824;090000;69.1991000
USDRUB;60;20150824;100000;69.1491000
USDRUB;60;20150824;110000;69.1491000
USDRUB;60;20150824;120000;69.5561000
USDRUB;60;20150824;130000;69.6232000
USDRUB;60;20150824;140000;70.7191000
USDRUB;60;20150824;150000;71.1376000
USDRUB;60;20150824;160000;70.9141000
USDRUB;60;20150824;170000;70.7891000
USDRUB;60;20150824;180000;70.8791000
USDRUB;60;20150824;190000;71.0236000
USDRUB;60;20150824;200000;71.0741000
USDRUB;60;20150824;210000;70.6541000
USDRUB;60;20150824;220000;70.8319000
USDRUB;60;20150824;230000;69.9441000
USDRUB;60;20150825;000000;70.0138000
USDRUB;60;20150825;010000;70.9591000
USDRUB;60;20150825;020000;70.6321000
USDRUB;60;20150825;030000;70.5079000
USDRUB;60;20150825;040000;70.5197000
USDRUB;60;20150825;050000;70.5775000
USDRUB;60;20150825;060000;70.5230000
USDRUB;60;20150825;070000;70.4958000
USDRUB;60;20150825;080000;71.1250000
USDRUB;60;20150825;090000;69.9501000
USDRUB;60;20150825;100000;69.5901000
USDRUB;60;20150825;110000;70.7243000
USDRUB;60;20150825;120000;69.8951000
USDRUB;60;20150825;130000;70.7709000
USDRUB;60;20150825;140000;69.5483000
USDRUB;60;20150825;150000;69.8294000
USDRUB;60;20150825;160000;69.4854000
USDRUB;60;20150825;170000;69.6591000
USDRUB;60;20150825;180000;69.4396000
USDRUB;60;20150825;190000;68.5723000
USDRUB;60;20150825;200000;68.6721000
USDRUB;60;20150825;210000;69.0664000
USDRUB;60;20150825;220000;68.8747000
USDRUB;60;20150825;230000;68.7857000
USDRUB;60;20150826;000000;69.3159000
USDRUB;60;20150826;010000;68.8941000
USDRUB;60;20150826;020000;69.1616000
USDRUB;60;20150826;030000;68.7685000
USDRUB;60;20150826;040000;68.9164000
USDRUB;60;20150826;050000;68.7752000
USDRUB;60;20150826;060000;68.8826000
USDRUB;60;20150826;070000;68.8827000
USDRUB;60;20150826;080000;69.0067000
USDRUB;60;20150826;090000;69.0206000
USDRUB;60;20150826;100000;69.3318000
USDRUB;60;20150826;110000;69.4026000
USDRUB;60;20150826;120000;68.3098000
USDRUB;60;20150826;130000;68.4750000
USDRUB;60;20150826;140000;69.3891000
USDRUB;60;20150826;150000;69.6007000
USDRUB;60;20150826;160000;69.7572000
USDRUB;60;20150826;170000;69.4641000
USDRUB;60;20150826;180000;69.6841000
USDRUB;60;20150826;190000;69.5991000
USDRUB;60;20150826;200000;69.3331000
USDRUB;60;20150826;210000;69.4655000
USDRUB;60;20150826;220000;69.2687000
USDRUB;60;20150826;230000;69.2391000
USDRUB;60;20150827;000000;69.0541000
USDRUB;60;20150827;010000;69.0541000
USDRUB;60;20150827;020000;68.8891000
USDRUB;60;20150827;030000;68.5680000
USDRUB;60;20150827;040000;68.8629000
USDRUB;60;20150827;050000;68.8629000
USDRUB;60;20150827;060000;68.8681000
USDRUB;60;20150827;070000;68.8607000
USDRUB;60;20150827;080000;68.8681000
USDRUB;60;20150827;090000;68.8315000
USDRUB;60;20150827;100000;68.3358000
USDRUB;60;20150827;110000;67.5966000
USDRUB;60;20150827;120000;68.0792000
USDRUB;60;20150827;130000;67.9161000
USDRUB;60;20150827;140000;67.2016000
USDRUB;60;20150827;150000;67.4581000
USDRUB;60;20150827;160000;67.0791000
USDRUB;60;20150827;170000;67.0571000
USDRUB;60;20150827;180000;67.3006000
USDRUB;60;20150827;190000;67.3981000
USDRUB;60;20150827;200000;67.2497000
USDRUB;60;20150827;210000;66.2499000
USDRUB;60;20150827;220000;66.3459000
USDRUB;60;20150827;230000;66.5941000
USDRUB;60;20150828;000000;66.5841000
USDRUB;60;20150828;010000;66.2712000
USDRUB;60;20150828;020000;66.1741000
USDRUB;60;20150828;030000;65.0459000
USDRUB;60;20150828;040000;64.9394000
USDRUB;60;20150828;050000;66.3859000
USDRUB;60;20150828;060000;65.9545000
USDRUB;60;20150828;070000;66.1091000
USDRUB;60;20150828;080000;65.7000000
USDRUB;60;20150828;090000;66.0871000
USDRUB;60;20150828;100000;66.0871000
USDRUB;60;20150828;110000;66.0701000
USDRUB;60;20150828;120000;65.2041000
USDRUB;60;20150828;130000;65.2511000
USDRUB;60;20150828;140000;66.9011000
USDRUB;60;20150828;150000;66.7241000
USDRUB;60;20150828;160000;66.7366000
USDRUB;60;20150828;170000;67.0047000
USDRUB;60;20150828;180000;67.1161000
USDRUB;60;20150828;190000;67.1731000
USDRUB;60;20150828;200000;66.6615000
USDRUB;60;20150828;210000;65.6897000
USDRUB;60;20150828;220000;65.3191000
USDRUB;60;20150828;230000;65.2291000
USDRUB;60;20150829;000000;65.2961000
USDRUB;60;20150829;010000;65.3225000
USDRUB;60;20150829;020000;65.3391000
USDRUB;60;20150829;030000;64.5774000
USDRUB;60;20150829;040000;65.3138000
USDRUB;60;20150829;050000;65.3138000
USDRUB;60;20150831;000000;65.1450000
USDRUB;60;20150831;010000;65.1450000
USDRUB;60;20150831;020000;65.2533000
USDRUB;60;20150831;030000;65.5712000
USDRUB;60;20150831;040000;65.5922000
USDRUB;60;20150831;050000;66.1102000
USDRUB;60;20150831;060000;66.2704000
USDRUB;60;20150831;070000;66.3579000
USDRUB;60;20150831;080000;66.3571000
USDRUB;60;20150831;090000;64.3921000
USDRUB;60;20150831;100000;64.8201000
USDRUB;60;20150831;110000;65.9297000
USDRUB;60;20150831;120000;65.2165000
USDRUB;60;20150831;130000;65.9255000
USDRUB;60;20150831;140000;67.0641000
USDRUB;60;20150831;150000;67.1931000
USDRUB;60;20150831;160000;67.1831000
USDRUB;60;20150831;170000;66.9961000
USDRUB;60;20150831;180000;66.7241000
USDRUB;60;20150831;190000;66.6926000
USDRUB;60;20150831;200000;67.3031000
USDRUB;60;20150831;210000;66.7496000
USDRUB;60;20150831;220000;65.3141000
USDRUB;60;20150831;230000;64.4470000
USDRUB;60;20150901;000000;63.7970000
USDRUB;60;20150901;010000;64.0351000
USDRUB;60;20150901;020000;64.1343000
USDRUB;60;20150901;030000;64.1353000
USDRUB;60;20150901;040000;64.3578000
USDRUB;60;20150901;050000;64.3104000
USDRUB;60;20150901;060000;64.3438000
USDRUB;60;20150901;070000;63.0511000
USDRUB;60;20150901;080000;65.0710000
USDRUB;60;20150901;090000;64.0323000
USDRUB;60;20150901;100000;64.7450000
USDRUB;60;20150901;110000;63.7691000
USDRUB;60;20150901;120000;64.8237000
USDRUB;60;20150901;130000;65.0255000
USDRUB;60;20150901;140000;65.5691000
USDRUB;60;20150901;150000;65.1457000
USDRUB;60;20150901;160000;65.0131000
USDRUB;60;20150901;170000;65.0340000
USDRUB;60;20150901;180000;65.0183000
USDRUB;60;20150901;190000;65.1304000
USDRUB;60;20150901;200000;65.0881000
USDRUB;60;20150901;210000;66.3641000
USDRUB;60;20150901;220000;66.3166000
USDRUB;60;20150901;230000;66.2941000
USDRUB;60;20150902;000000;66.1941000
USDRUB;60;20150902;010000;66.2841000
USDRUB;60;20150902;020000;66.5244000
USDRUB;60;20150902;030000;66.0548000
